N,P,K,temperature,humidity,ph,rainfall,label
74,40,55,23.9,82.0,5.5,1523.3,Cardamom
72,37,65,23.7,85.6,6.3,1635.9,Cardamom
75,40,55,22.8,86.7,6.4,1514.2,Cardamom
70,41,54,22.4,78.1,6.5,1415.0,Cardamom
63,38,54,22.7,77.5,5.9,1579.5,Cardamom
77,40,65,22.1,83.4,5.9,1579.2,Cardamom
64,40,58,21.6,91.5,6.5,1362.4,Cardamom
69,40,55,21.2,80.6,6.2,1556.1,Cardamom
69,41,61,22.0,79.3,6.5,1498.4,Cardamom
63,35,54,22.8,78.7,6.3,1637.9,Cardamom
77,36,62,21.5,81.1,5.9,1496.5,Cardamom
76,40,57,20.2,84.6,6.1,1366.6,Cardamom
63,34,64,23.7,92.4,6.5,1555.9,Cardamom
72,39,57,20.9,92.0,6.3,1570.8,Cardamom
68,36,56,21.6,92.8,5.5,1382.5,Cardamom
75,41,65,23.0,80.5,6.0,1640.0,Cardamom
72,40,55,21.3,79.5,6.1,1412.3,Cardamom
71,39,66,22.4,85.6,6.1,1467.4,Cardamom
68,41,56,21.6,83.5,5.5,1567.9,Cardamom
76,36,58,22.4,88.1,6.3,1531.3,Cardamom
77,42,59,22.4,79.2,6.6,1600.3,Cardamom
73,38,55,21.6,78.9,5.5,1625.6,Cardamom
77,38,66,22.8,91.8,5.8,1630.1,Cardamom
66,38,64,20.2,79.3,6.4,1419.5,Cardamom
67,40,56,24.0,78.6,5.4,1498.7,Cardamom
69,34,61,21.2,87.4,5.8,1492.2,Cardamom
71,37,55,24.1,77.7,5.6,1446.6,Cardamom
67,42,60,20.3,84.6,5.6,1358.8,Cardamom
77,41,60,22.5,84.7,6.4,1426.1,Cardamom
64,35,64,20.4,81.8,6.3,1613.0,Cardamom
65,37,55,21.9,92.4,5.6,1352.3,Cardamom
76,41,54,20.7,88.9,5.9,1573.6,Cardamom
69,35,56,22.4,83.9,6.1,1609.1,Cardamom
75,41,62,20.6,77.7,6.6,1531.9,Cardamom
75,35,61,22.3,89.3,6.1,1578.3,Cardamom
52,28,47,26.7,74.6,6.6,643.5,Dry chillies
55,29,47,25.4,75.5,6.7,658.2,Dry chillies
52,31,40,28.2,64.6,6.9,541.7,Dry chillies
53,31,48,24.8,68.1,6.6,589.9,Dry chillies
53,30,40,28.6,64.9,6.0,638.9,Dry chillies
50,26,42,25.8,75.5,6.0,552.8,Dry chillies
52,27,50,24.2,67.3,5.9,593.2,Dry chillies
55,29,48,25.0,76.8,6.7,652.0,Dry chillies
52,27,44,26.5,71.5,5.9,572.6,Dry chillies
51,28,46,27.7,64.4,6.4,588.4,Dry chillies
49,28,43,24.1,70.9,7.0,574.8,Dry chillies
50,25,44,26.8,69.3,6.5,567.9,Dry chillies
53,29,44,27.3,65.6,6.8,627.9,Dry chillies
53,26,42,27.0,73.0,5.9,561.2,Dry chillies
52,30,48,28.5,74.6,6.3,648.9,Dry chillies
51,25,42,23.9,63.5,6.4,587.9,Dry chillies
57,28,42,24.5,64.1,7.1,600.2,Dry chillies
58,27,49,26.0,74.1,6.5,625.2,Dry chillies
58,29,46,27.9,73.2,6.7,573.0,Dry chillies
54,28,48,25.7,72.1,6.3,554.2,Dry chillies
57,26,49,25.5,64.7,6.6,555.3,Dry chillies
55,30,45,25.6,69.4,6.3,573.9,Dry chillies
49,31,44,25.3,75.4,7.0,546.4,Dry chillies
55,29,43,28.1,75.0,6.6,631.2,Dry chillies
51,29,48,27.8,64.0,6.0,603.1,Dry chillies
52,27,44,28.3,76.7,6.8,571.5,Dry chillies
61,26,48,27.4,71.9,5.9,591.2,Dry chillies
61,30,43,24.1,70.3,6.2,638.5,Dry chillies
59,30,41,23.9,68.6,6.7,626.0,Dry chillies
54,27,44,25.1,68.4,6.6,611.4,Dry chillies
56,25,50,26.2,70.4,6.3,657.4,Dry chillies
52,27,41,27.8,63.1,5.9,635.3,Dry chillies
56,30,45,23.8,67.7,6.8,562.7,Dry chillies
59,25,42,24.7,70.4,6.1,628.2,Dry chillies
56,28,42,26.6,74.8,6.2,599.6,Dry chillies
57,26,46,24.4,71.4,6.4,548.2,Dry chillies
56,26,40,26.2,73.8,6.9,583.0,Dry chillies
50,28,40,24.8,71.4,7.1,583.8,Dry chillies
57,31,42,25.0,65.6,6.2,570.3,Dry chillies
51,30,40,27.1,72.3,6.9,643.1,Dry chillies
53,28,41,25.9,75.6,6.4,591.7,Dry chillies
60,31,41,25.7,71.2,6.0,648.2,Dry chillies
54,26,49,23.9,74.1,6.5,656.1,Dry chillies
50,29,46,24.5,70.1,7.0,585.4,Dry chillies
61,29,49,26.1,64.0,6.6,544.2,Dry chillies
51,27,42,24.2,65.5,6.2,631.6,Dry chillies
58,26,42,25.5,69.6,6.5,596.1,Dry chillies
52,31,47,25.2,65.4,6.3,634.0,Dry chillies
56,30,42,26.7,76.0,5.9,578.6,Dry chillies
52,25,50,25.8,72.6,6.1,566.5,Dry chillies
58,29,43,25.7,74.7,6.4,653.6,Dry chillies
60,30,47,24.8,68.0,6.6,543.1,Dry chillies
58,30,45,24.9,71.9,6.9,571.0,Dry chillies
57,27,40,25.2,76.5,6.9,641.0,Dry chillies
60,27,45,24.5,74.3,6.5,607.8,Dry chillies
61,26,43,25.6,73.2,6.3,541.6,Dry chillies
55,28,46,26.1,73.1,6.8,627.8,Dry chillies
58,30,45,24.8,69.3,6.5,619.7,Dry chillies
56,29,43,25.1,76.9,6.6,586.9,Dry chillies
54,25,42,25.3,74.2,6.5,635.6,Dry chillies
60,26,44,23.5,74.5,6.6,619.4,Dry chillies
51,25,42,25.5,64.1,7.1,631.2,Dry chillies
51,28,44,27.7,64.8,7.0,629.2,Dry chillies
55,26,50,27.8,66.9,5.9,547.9,Dry chillies
52,30,42,28.0,68.5,6.1,564.3,Dry chillies
54,29,43,25.2,72.6,6.2,654.5,Dry chillies
51,26,49,25.0,70.0,6.6,579.0,Dry chillies
55,30,40,25.5,69.5,6.4,603.3,Dry chillies
51,28,41,24.5,68.8,6.3,615.1,Dry chillies
56,25,46,28.3,66.1,6.1,546.0,Dry chillies
60,31,43,27.7,66.7,7.0,614.1,Dry chillies
55,28,41,25.2,64.2,6.7,656.4,Dry chillies
55,31,40,25.2,73.6,6.9,630.8,Dry chillies
60,26,42,27.8,75.7,6.5,564.9,Dry chillies
56,25,49,26.8,73.5,6.2,601.7,Dry chillies
59,29,46,26.4,74.9,7.0,587.2,Dry chillies
57,30,50,25.5,73.3,7.1,587.6,Dry chillies
55,27,45,25.7,63.4,6.6,592.1,Dry chillies
57,29,40,27.4,69.4,6.7,564.7,Dry chillies
58,27,48,23.7,74.1,6.5,541.1,Dry chillies
60,29,49,23.9,64.7,6.2,600.1,Dry chillies
56,27,50,25.8,66.4,7.0,557.3,Dry chillies
52,30,43,24.4,66.3,6.1,587.3,Dry chillies
53,29,43,24.9,66.6,6.1,635.0,Dry chillies
52,27,44,27.4,75.9,5.9,553.9,Dry chillies
55,28,47,24.8,71.1,5.9,648.9,Dry chillies
55,29,50,23.8,73.3,7.1,603.9,Dry chillies
59,25,44,23.5,69.1,6.0,640.5,Dry chillies
56,26,48,24.0,71.0,7.1,545.7,Dry chillies
52,30,48,26.5,66.2,5.9,588.3,Dry chillies
57,30,46,25.8,72.4,5.9,632.5,Dry chillies
57,26,46,24.9,73.9,7.1,603.0,Dry chillies
58,30,45,25.2,75.0,7.0,657.9,Dry chillies
49,26,49,26.3,64.0,6.7,654.5,Dry chillies
49,28,40,27.0,76.3,6.0,573.2,Dry chillies
56,31,47,27.4,67.8,7.1,559.5,Dry chillies
49,28,41,27.9,63.3,6.5,558.6,Dry chillies
58,29,46,24.1,67.6,5.9,622.0,Dry chillies
60,27,47,24.7,64.8,5.9,555.0,Dry chillies
61,26,41,25.6,63.8,7.0,653.6,Dry chillies
52,30,50,24.8,71.9,6.7,651.5,Dry chillies
53,27,47,24.8,66.1,6.6,638.1,Dry chillies
54,30,45,24.9,76.8,6.3,611.5,Dry chillies
56,26,48,26.9,70.1,6.4,606.5,Dry chillies
58,31,43,26.9,72.2,6.4,564.1,Dry chillies
60,28,44,28.5,64.0,6.4,652.5,Dry chillies
56,29,50,25.2,65.1,6.0,615.3,Dry chillies
60,28,48,28.3,76.3,6.8,571.8,Dry chillies
57,29,41,26.7,73.1,6.1,570.0,Dry chillies
37,19,33,21.4,68.9,7.4,534.4,Coriander
39,18,30,19.4,64.0,6.6,496.8,Coriander
39,19,28,18.6,65.3,6.8,475.5,Coriander
36,22,30,18.2,65.3,7.2,461.3,Coriander
36,18,31,18.6,61.0,6.4,507.1,Coriander
39,22,28,18.5,63.3,6.3,512.7,Coriander
42,21,33,21.5,68.2,7.4,506.8,Coriander
36,21,27,19.5,68.6,7.3,487.9,Coriander
37,22,30,19.8,61.0,7.0,508.2,Coriander
39,20,30,19.8,66.5,7.1,493.7,Coriander
43,18,30,22.0,62.1,6.7,532.4,Coriander
36,22,30,19.4,59.0,7.1,529.2,Coriander
41,20,29,18.6,64.1,6.9,490.4,Coriander
38,20,28,20.4,61.9,7.3,543.0,Coriander
36,19,29,18.9,63.6,6.1,512.7,Coriander
40,21,28,21.7,61.9,6.5,524.0,Coriander
38,18,33,20.5,68.6,6.9,480.7,Coriander
38,18,28,21.6,68.9,6.8,476.0,Coriander
40,21,28,18.1,70.3,7.0,466.5,Coriander
39,19,31,19.8,66.7,7.3,460.6,Coriander
44,19,33,20.3,69.2,7.3,454.1,Coriander
36,20,31,20.0,68.5,7.0,541.6,Coriander
37,22,30,18.1,58.6,6.2,509.4,Coriander
43,21,29,20.0,69.6,6.4,525.9,Coriander
39,21,29,18.9,64.2,6.9,544.7,Coriander
40,19,31,21.3,64.1,7.0,495.1,Coriander
43,18,27,21.8,69.8,7.1,535.6,Coriander
39,20,29,21.2,63.1,6.9,489.8,Coriander
39,21,28,18.2,67.0,6.4,529.9,Coriander
36,18,30,19.5,67.8,6.3,497.2,Coriander
39,22,28,18.3,67.8,7.1,454.6,Coriander
37,18,29,18.9,69.4,6.9,536.1,Coriander
42,21,32,18.6,60.0,6.2,536.6,Coriander
43,21,32,20.0,66.2,6.6,523.5,Coriander
36,18,31,20.0,68.8,6.4,464.6,Coriander
38,20,29,19.1,68.0,6.9,495.2,Coriander
44,21,29,20.3,71.1,6.7,480.4,Coriander
41,19,30,18.0,64.1,7.5,452.1,Coriander
37,21,27,21.0,64.8,6.1,522.3,Coriander
38,22,30,18.2,61.7,6.7,528.6,Coriander
40,20,31,18.8,70.4,7.4,460.3,Coriander
41,19,33,18.6,68.7,6.6,481.4,Coriander
44,20,31,19.9,66.4,6.1,471.0,Coriander
37,19,30,19.2,64.1,6.7,457.4,Coriander
37,21,30,20.3,65.6,6.7,486.4,Coriander
44,22,30,21.2,59.5,7.3,516.0,Coriander
43,20,30,20.4,59.6,6.2,472.5,Coriander
37,18,33,20.4,64.7,6.3,500.5,Coriander
36,21,31,18.2,61.9,6.4,543.8,Coriander
39,18,31,19.5,69.1,7.4,548.0,Coriander
42,21,29,18.2,69.2,6.4,533.6,Coriander
36,18,28,20.6,61.8,6.7,497.5,Coriander
38,21,30,19.3,70.8,6.4,487.8,Coriander
42,18,27,19.3,69.1,6.3,536.7,Coriander
36,19,32,18.6,67.6,6.5,510.4,Coriander
43,22,28,22.0,59.9,6.2,537.4,Coriander
42,20,33,18.2,61.3,7.5,481.7,Coriander
44,21,32,19.4,69.1,6.3,496.3,Coriander
43,21,32,20.0,58.8,6.9,506.1,Coriander
40,22,31,18.9,70.6,6.6,494.7,Coriander
37,20,28,19.4,68.9,6.7,535.1,Coriander
43,20,30,18.8,60.7,6.3,479.1,Coriander
40,19,31,19.4,69.6,7.3,548.1,Coriander
44,22,28,19.3,65.6,7.3,521.7,Coriander
37,20,29,18.6,64.3,7.4,498.3,Coriander
43,20,30,21.4,63.6,6.5,476.9,Coriander
39,20,31,18.1,68.0,7.3,471.2,Coriander
36,19,33,19.7,63.9,7.4,498.7,Coriander
38,21,29,20.4,69.5,6.9,481.7,Coriander
41,22,29,21.2,64.6,6.8,465.9,Coriander
37,22,32,18.4,59.2,7.2,497.2,Coriander
40,19,28,20.5,70.3,6.8,490.2,Coriander
40,19,33,18.2,70.3,6.2,518.0,Coriander
43,22,29,19.1,60.8,6.8,522.9,Coriander
37,22,27,19.2,68.4,6.5,520.7,Coriander
36,22,33,19.6,61.9,7.4,500.1,Coriander
42,20,28,21.7,59.5,7.4,496.1,Coriander
43,19,27,20.2,62.6,7.4,516.1,Coriander
41,18,29,21.2,62.0,7.1,511.2,Coriander
40,18,32,21.9,63.9,6.2,526.9,Coriander
44,18,27,18.1,60.3,6.4,503.5,Coriander
37,22,30,19.9,70.4,7.1,468.3,Coriander
38,19,33,21.6,67.3,7.3,523.0,Coriander
37,20,32,18.9,64.1,7.0,535.6,Coriander
42,18,30,21.2,69.8,6.6,494.8,Coriander
40,22,28,21.2,64.1,6.7,470.3,Coriander
37,18,33,19.0,71.2,7.1,489.6,Coriander
40,22,27,21.8,69.3,6.4,453.7,Coriander
39,22,33,19.4,70.4,6.2,525.9,Coriander
39,22,28,21.5,63.6,7.4,518.3,Coriander
38,21,27,20.0,69.2,7.4,518.5,Coriander
42,22,28,21.5,63.5,7.4,480.5,Coriander
41,20,32,18.9,61.0,6.2,519.6,Coriander
42,21,33,19.7,67.8,7.1,542.7,Coriander
40,18,27,21.5,67.4,6.5,524.8,Coriander
36,18,29,19.6,71.3,6.9,530.0,Coriander
41,22,27,21.7,66.6,6.7,466.6,Coriander
37,18,31,20.6,64.8,6.6,501.5,Coriander
44,18,33,21.4,61.6,7.3,505.5,Coriander
36,20,29,19.3,60.1,6.9,461.9,Coriander
42,22,32,21.2,62.6,6.5,450.8,Coriander
39,19,30,21.9,68.1,6.4,515.1,Coriander
37,20,30,20.7,60.0,7.0,484.3,Coriander
44,18,33,20.2,67.4,7.4,522.2,Coriander
40,21,32,18.6,67.6,7.1,485.3,Coriander
36,19,27,22.0,67.7,7.2,547.3,Coriander
36,20,31,19.8,67.2,6.1,459.5,Coriander
83,44,55,27.7,73.3,6.1,2282.7,Arecanut
72,49,62,30.7,75.6,5.6,2485.0,Arecanut
72,45,61,31.8,85.9,6.1,2715.7,Arecanut
83,49,58,27.3,72.3,6.2,2496.6,Arecanut
78,49,61,28.2,79.2,6.0,2330.2,Arecanut
72,44,59,31.8,72.8,6.2,2473.8,Arecanut
74,47,58,30.6,86.1,6.4,2643.9,Arecanut
80,44,65,28.3,77.6,5.6,2400.7,Arecanut
87,46,62,27.4,80.9,5.4,2679.4,Arecanut
76,40,54,28.7,73.7,6.1,2642.8,Arecanut
80,46,65,29.4,79.9,6.0,2420.6,Arecanut
76,45,66,27.9,82.3,6.3,2580.0,Arecanut
86,40,65,28.3,87.8,5.7,2526.2,Arecanut
87,41,56,31.4,86.0,5.9,2496.2,Arecanut
84,41,60,28.6,87.7,6.2,2647.4,Arecanut
81,48,63,27.0,77.7,5.4,2665.3,Arecanut
72,48,60,28.3,84.8,6.1,2686.9,Arecanut
81,46,61,28.6,75.3,6.0,2566.4,Arecanut
74,44,60,32.7,84.4,5.8,2602.1,Arecanut
81,44,55,31.9,77.4,5.5,2530.9,Arecanut
85,43,59,27.7,85.2,5.7,2540.2,Arecanut
79,40,54,28.3,78.2,6.5,2450.6,Arecanut
83,49,57,29.5,72.5,5.4,2509.7,Arecanut
74,45,61,30.1,84.4,6.1,2515.3,Arecanut
72,43,62,27.5,76.5,6.5,2426.7,Arecanut
73,45,64,27.2,83.9,6.2,2299.2,Arecanut
73,49,56,28.9,80.7,6.6,2697.0,Arecanut
80,48,56,29.6,77.4,6.0,2312.0,Arecanut
77,49,56,30.5,87.1,5.6,2638.0,Arecanut
84,48,56,29.9,78.6,6.1,2452.2,Arecanut
80,49,62,29.7,81.8,6.1,2500.7,Arecanut
88,40,54,27.0,80.4,6.6,2567.8,Arecanut
73,41,62,31.5,77.2,5.9,2418.9,Arecanut
74,47,63,32.3,82.8,6.3,2254.1,Arecanut
80,44,56,30.0,84.8,5.9,2346.2,Arecanut
78,46,61,30.3,72.8,6.5,2694.6,Arecanut
79,44,61,31.5,77.3,6.4,2506.9,Arecanut
88,48,62,29.8,79.1,6.5,2528.7,Arecanut
72,41,54,30.1,83.0,5.6,2531.3,Arecanut
82,43,60,27.4,80.9,6.4,2527.0,Arecanut
82,44,64,31.7,84.2,5.9,2736.0,Arecanut
82,43,62,32.5,81.8,5.7,2360.8,Arecanut
79,48,58,29.4,84.3,5.7,2394.8,Arecanut
80,48,60,30.7,78.1,6.5,2355.7,Arecanut
80,42,54,28.3,76.6,5.7,2371.0,Arecanut
79,41,61,32.6,77.0,6.5,2289.4,Arecanut
75,46,59,32.3,76.3,6.5,2277.7,Arecanut
82,50,61,29.5,84.6,5.5,2269.5,Arecanut
78,41,59,27.0,83.1,6.4,2355.4,Arecanut
88,41,59,30.8,77.2,5.6,2267.6,Arecanut
81,46,54,29.5,83.4,6.5,2682.7,Arecanut
79,46,66,27.9,77.6,5.7,2470.2,Arecanut
74,50,57,32.6,84.7,5.8,2561.8,Arecanut
80,44,59,33.0,82.7,5.9,2362.2,Arecanut
88,40,55,32.6,84.6,6.1,2306.8,Arecanut
78,43,60,29.2,77.5,5.5,2674.1,Arecanut
73,46,61,28.8,83.0,6.1,2697.5,Arecanut
72,44,55,27.7,83.3,6.2,2567.3,Arecanut
86,40,66,31.0,75.5,5.6,2376.4,Arecanut
84,45,66,31.5,82.8,6.0,2438.1,Arecanut
75,45,54,30.3,80.4,5.9,2537.7,Arecanut
72,44,61,29.6,82.5,5.6,2510.4,Arecanut
74,48,58,27.7,77.3,6.0,2744.6,Arecanut
79,43,59,29.9,72.7,6.1,2441.6,Arecanut
88,46,54,30.1,83.7,6.3,2380.0,Arecanut
83,41,64,32.8,80.1,5.6,2304.2,Arecanut
88,40,61,27.9,79.9,6.4,2445.4,Arecanut
80,44,59,30.1,83.3,6.3,2284.9,Arecanut
75,41,63,28.7,72.3,5.7,2595.0,Arecanut
79,49,60,28.1,72.3,5.9,2316.2,Arecanut
88,48,58,30.7,74.4,6.2,2535.2,Arecanut
74,47,55,30.8,76.3,6.5,2526.6,Arecanut
88,46,60,31.9,74.2,5.9,2624.2,Arecanut
75,45,61,29.4,79.2,5.7,2610.6,Arecanut
87,43,61,27.4,79.8,5.8,2704.6,Arecanut
73,42,65,28.5,75.2,5.7,2347.6,Arecanut
81,47,58,32.6,75.7,6.3,2629.2,Arecanut
80,42,58,28.7,80.4,6.4,2557.8,Arecanut
76,45,59,32.0,85.5,6.4,2747.7,Arecanut
77,42,60,27.8,74.7,6.3,2407.1,Arecanut
85,42,60,32.9,87.0,6.4,2306.4,Arecanut
76,40,58,30.2,81.0,6.6,2251.2,Arecanut
74,47,63,27.7,78.0,5.5,2387.1,Arecanut
81,47,57,32.3,80.4,5.7,2596.2,Arecanut
81,41,62,30.8,73.8,5.6,2632.6,Arecanut
72,43,55,28.3,72.3,6.6,2405.7,Arecanut
73,44,64,31.7,86.3,6.5,2402.3,Arecanut
81,47,55,30.3,79.9,6.2,2446.6,Arecanut
85,49,61,27.9,72.3,6.0,2274.4,Arecanut
82,47,60,28.1,79.7,5.7,2542.1,Arecanut
74,48,58,30.7,73.4,6.3,2454.3,Arecanut
81,42,60,31.1,86.1,6.6,2421.8,Arecanut
79,49,57,32.2,82.8,6.3,2469.8,Arecanut
86,50,65,32.8,77.4,6.1,2452.2,Arecanut
77,49,56,31.6,83.7,6.3,2315.6,Arecanut
86,48,57,28.0,84.2,5.9,2512.3,Arecanut
77,49,61,31.6,83.6,6.2,2315.5,Arecanut
74,45,63,27.2,86.2,6.4,2364.1,Arecanut
85,42,65,31.5,72.0,5.8,2445.7,Arecanut
75,42,56,27.2,76.5,6.3,2677.9,Arecanut
87,45,59,27.9,72.1,5.8,2575.0,Arecanut
79,41,60,30.6,77.9,5.8,2697.9,Arecanut
77,41,60,32.2,86.2,6.2,2501.7,Arecanut
77,48,65,30.7,79.8,6.2,2383.7,Arecanut
74,46,63,28.8,81.0,6.3,2569.2,Arecanut
72,42,54,31.3,73.0,6.3,2555.3,Arecanut
78,42,56,28.7,72.4,6.1,2299.6,Arecanut
85,46,56,32.4,72.3,5.8,2408.0,Arecanut
76,46,65,32.8,86.9,6.6,2251.3,Arecanut
71,39,59,28.7,81.1,6.1,1141.0,Cashewnut
71,42,61,28.3,68.4,6.4,1256.6,Cashewnut
67,44,60,26.2,80.0,5.4,1189.2,Cashewnut
78,42,61,30.2,82.3,5.7,1166.2,Cashewnut
67,41,63,26.7,74.0,5.5,1259.1,Cashewnut
80,44,66,25.4,72.8,6.3,1239.8,Cashewnut
67,38,58,25.2,73.5,5.8,1115.7,Cashewnut
73,39,63,25.3,78.7,6.2,1286.0,Cashewnut
74,37,64,28.4,69.5,5.9,1082.0,Cashewnut
76,40,59,29.7,80.3,5.8,1176.3,Cashewnut
68,37,63,26.1,67.7,6.2,1171.3,Cashewnut
72,36,70,26.8,78.5,6.2,1219.0,Cashewnut
73,38,59,25.2,71.1,5.5,1117.5,Cashewnut
80,36,70,26.0,82.1,5.5,1229.3,Cashewnut
75,44,64,29.6,81.9,6.5,1153.5,Cashewnut
73,44,69,28.6,80.6,6.5,1287.5,Cashewnut
74,44,60,27.9,75.1,5.9,1200.0,Cashewnut
72,39,66,29.2,67.7,6.1,1145.5,Cashewnut
80,43,67,28.8,75.1,6.1,1158.5,Cashewnut
76,39,66,29.8,71.3,5.9,1126.1,Cashewnut
71,39,62,30.4,68.8,5.7,1080.3,Cashewnut
81,42,70,28.6,77.8,5.9,1187.4,Cashewnut
78,40,59,28.6,74.6,6.0,1245.6,Cashewnut
67,41,64,27.7,78.9,5.6,1309.5,Cashewnut
67,38,62,30.8,80.9,6.1,1082.1,Cashewnut
82,39,58,26.0,79.2,6.3,1156.0,Cashewnut
76,36,69,29.8,79.5,6.3,1204.5,Cashewnut
81,43,64,30.1,74.5,6.0,1108.8,Cashewnut
70,36,65,28.5,73.4,5.4,1230.0,Cashewnut
73,42,60,25.7,75.3,5.8,1211.3,Cashewnut
67,36,63,25.6,77.7,6.4,1147.4,Cashewnut
73,40,71,29.9,68.8,5.7,1265.4,Cashewnut
68,41,64,29.0,68.6,5.5,1103.4,Cashewnut
81,37,71,28.9,81.1,6.1,1230.7,Cashewnut
70,42,63,27.7,68.9,6.5,1183.9,Cashewnut
70,36,67,27.8,73.2,6.0,1221.9,Cashewnut
71,43,69,25.3,72.8,6.3,1245.8,Cashewnut
72,36,64,30.3,77.2,6.0,1282.0,Cashewnut
70,40,61,27.2,81.9,5.7,1260.6,Cashewnut
75,36,64,26.2,71.1,5.5,1216.9,Cashewnut
68,43,67,29.1,78.1,5.9,1250.4,Cashewnut
77,39,58,27.4,81.9,5.6,1257.4,Cashewnut
82,41,68,28.6,74.8,6.4,1143.2,Cashewnut
71,41,72,26.9,67.5,6.1,1292.2,Cashewnut
71,41,65,30.7,68.6,5.8,1174.3,Cashewnut
82,38,62,26.4,74.1,6.2,1184.3,Cashewnut
74,42,65,28.2,77.1,6.3,1140.7,Cashewnut
80,40,66,29.5,73.5,5.5,1126.1,Cashewnut
69,37,64,27.3,69.5,5.7,1219.6,Cashewnut
74,38,65,26.8,72.7,5.7,1110.5,Cashewnut
80,40,65,26.6,69.3,5.5,1119.7,Cashewnut
83,41,61,26.0,79.0,5.7,1284.7,Cashewnut
75,44,72,25.7,69.6,6.0,1271.2,Cashewnut
72,39,63,26.7,77.1,5.9,1288.9,Cashewnut
79,36,58,29.6,81.9,5.7,1083.2,Cashewnut
75,36,65,27.5,78.3,6.3,1145.2,Cashewnut
75,41,64,27.3,69.8,5.4,1097.1,Cashewnut
78,41,70,29.4,69.5,6.0,1291.8,Cashewnut
82,39,71,26.4,74.4,6.0,1212.5,Cashewnut
82,42,61,29.4,76.4,5.8,1258.9,Cashewnut
68,42,62,27.4,70.0,6.2,1294.6,Cashewnut
73,39,71,27.2,73.1,5.4,1196.1,Cashewnut
68,38,69,26.5,71.1,6.6,1160.2,Cashewnut
70,44,61,26.7,73.1,5.9,1114.3,Cashewnut
77,44,59,27.8,79.2,6.0,1133.4,Cashewnut
80,43,61,29.0,79.6,6.6,1260.3,Cashewnut
68,39,62,29.2,68.1,6.2,1117.3,Cashewnut
79,38,67,30.4,70.5,6.2,1222.5,Cashewnut
74,42,69,28.0,68.8,6.3,1281.6,Cashewnut
72,40,70,28.7,70.3,5.7,1291.6,Cashewnut
78,44,60,28.1,73.0,5.6,1184.8,Cashewnut
77,39,67,26.3,79.8,6.0,1231.3,Cashewnut
76,40,61,26.8,68.6,5.5,1179.0,Cashewnut
69,39,69,26.3,68.8,6.3,1088.1,Cashewnut
78,43,64,29.0,71.6,5.6,1085.1,Cashewnut
80,40,71,29.7,75.3,6.1,1297.2,Cashewnut
81,41,66,25.4,76.7,5.8,1279.1,Cashewnut
76,43,58,27.1,74.8,5.4,1121.0,Cashewnut
73,38,69,27.0,68.3,5.8,1158.8,Cashewnut
69,38,66,27.1,78.5,5.8,1163.5,Cashewnut
72,42,59,25.7,74.7,6.2,1140.1,Cashewnut
81,36,66,26.8,79.2,5.8,1255.4,Cashewnut
75,37,70,29.7,78.3,5.4,1096.0,Cashewnut
69,41,70,25.5,73.1,6.1,1236.9,Cashewnut
69,41,63,28.0,78.7,6.1,1114.9,Cashewnut
67,36,64,29.1,69.0,5.9,1089.1,Cashewnut
74,37,58,30.1,72.2,5.5,1088.2,Cashewnut
75,37,69,28.5,81.8,5.7,1139.8,Cashewnut
82,41,68,29.1,77.4,6.3,1155.6,Cashewnut
76,40,61,26.7,72.3,6.4,1170.2,Cashewnut
78,40,68,26.8,73.1,5.6,1144.7,Cashewnut
79,41,63,29.6,78.3,6.3,1283.2,Cashewnut
76,38,63,29.5,72.6,6.0,1120.1,Cashewnut
71,40,71,28.2,75.0,5.6,1204.1,Cashewnut
67,38,59,30.0,73.5,5.7,1301.9,Cashewnut
72,36,72,28.2,76.2,6.4,1295.5,Cashewnut
75,40,65,30.6,77.0,6.3,1296.2,Cashewnut
74,42,65,28.8,78.5,5.7,1299.9,Cashewnut
72,39,72,26.4,74.6,6.1,1119.8,Cashewnut
78,38,58,27.9,72.6,5.8,1280.5,Cashewnut
75,39,60,26.2,78.7,5.5,1244.9,Cashewnut
79,38,62,27.0,79.2,6.2,1316.9,Cashewnut
70,43,64,30.8,72.5,6.0,1114.5,Cashewnut
97,46,73,17.4,68.1,5.2,859.0,Potato
96,55,75,17.7,81.1,5.0,792.0,Potato
95,48,80,18.2,74.9,5.0,801.5,Potato
90,46,86,18.4,81.0,5.3,764.4,Potato
98,50,87,18.2,71.5,5.4,868.5,Potato
99,48,78,16.9,81.1,5.3,802.6,Potato
83,48,77,16.6,80.8,5.7,848.0,Potato
96,51,75,18.9,74.4,5.2,817.4,Potato
95,51,87,18.5,72.4,5.5,778.5,Potato
83,48,87,16.6,75.4,5.3,859.1,Potato
87,53,72,18.5,79.0,5.7,726.9,Potato
93,47,84,19.5,74.3,5.7,857.7,Potato
81,47,87,17.0,79.8,5.0,814.0,Potato
93,48,84,18.7,71.6,5.4,785.0,Potato
82,49,86,18.1,80.4,5.8,783.2,Potato
82,55,72,17.4,73.9,5.5,788.5,Potato
82,45,76,17.6,75.1,5.7,844.2,Potato
93,54,83,17.5,77.2,5.0,879.6,Potato
83,53,88,17.8,74.9,5.5,826.5,Potato
83,52,87,17.9,80.5,5.9,813.7,Potato
83,50,74,17.7,75.7,5.5,866.3,Potato
89,47,78,16.8,81.8,5.1,749.3,Potato
95,52,79,17.6,71.6,5.8,734.7,Potato
89,52,88,17.5,78.6,5.4,773.1,Potato
88,51,84,19.0,77.7,5.0,830.2,Potato
